loan_id,user_id,loan_type,amount,interest_rate,term_months,status,application_date
68291,59035,Home,805089.06,11.0,240,approved,2025-01-20 04:43:06
68292,88556,Education,3220752.12,10.41,48,approved,2024-08-11 21:54:03
68293,31985,Education,3978554.45,11.04,24,pending,2023-11-20 15:19:17
68294,77912,Home,4145033.87,12.02,48,closed,2023-05-05 00:35:22
68295,26180,Education,1823593.96,14.05,36,approved,2023-04-17 20:01:47
68296,10761,Home,1540281.22,10.09,12,pending,2024-06-28 17:57:16
68297,13073,Personal,2835208.63,7.3,180,pending,2025-01-14 00:41:27
68298,64441,Business,4414168.39,7.4,12,pending,2024-09-20 18:15:04
68299,14079,Personal,4902877.8,13.32,120,approved,2023-12-09 23:11:34
68300,79683,Personal,6595401.83,10.57,48,closed,2024-07-18 15:39:13
68301,15133,Personal,3798769.71,13.76,36,approved,2023-05-09 02:40:59
68302,57264,Auto,3590535.76,9.25,36,pending,2024-10-21 20:55:50
68303,10997,Education,7514912.41,12.91,48,approved,2024-08-29 17:26:20
68304,31721,Education,3726332.1,8.61,60,closed,2024-02-01 11:32:32
68305,1549,Auto,3974488.93,14.21,12,rejected,2024-03-14 04:44:09
68306,52067,Education,8627189.85,12.18,24,closed,2024-11-19 00:27:01
68307,55469,Business,1540693.58,10.65,24,approved,2025-01-19 22:16:30
68308,66657,Auto,3045684.09,7.73,12,pending,2023-11-24 20:44:37
68309,65705,Education,3157920.85,10.9,48,rejected,2024-07-18 07:11:46
68310,59167,Personal,4245953.48,12.51,60,pending,2024-03-01 11:39:25
68311,53903,Personal,5826352.87,8.86,12,pending,2023-05-21 03:55:59
68312,51370,Personal,6155859.56,8.65,120,approved,2023-10-24 19:18:59
68313,48149,Home,631383.85,10.72,240,approved,2024-12-07 21:25:06
68314,53939,Auto,9418233.69,9.5,24,pending,2024-05-25 06:14:20
68315,24236,Business,4799404.49,7.71,36,pending,2023-12-19 18:06:13
68316,89690,Personal,5272851.72,12.8,24,approved,2024-05-24 17:22:32
68317,56038,Personal,7512560.7,9.27,120,closed,2024-12-15 11:55:30
68318,78719,Home,4736100.3,9.54,12,pending,2023-06-30 12:36:14
68319,37153,Personal,6805975.69,14.5,240,approved,2023-09-25 22:45:11
68320,58371,Auto,8369990.71,9.05,12,closed,2024-11-14 14:00:14
68321,73583,Auto,4688474.91,10.39,36,approved,2025-01-23 05:05:13
68322,60162,Auto,4120225.52,8.47,24,closed,2023-07-22 02:48:14
68323,38544,Auto,6847441.33,12.3,24,approved,2024-02-23 03:05:59
68324,90681,Home,4354220.82,12.99,48,rejected,2024-12-30 18:32:59
68325,28329,Business,9896700.82,13.51,12,rejected,2024-07-29 19:38:35
68326,1299,Personal,5800422.46,9.17,48,pending,2025-02-11 20:57:57
68327,39292,Education,123095.24,12.04,120,approved,2023-06-27 17:18:12
68328,17811,Personal,4882186.09,12.32,48,closed,2024-11-05 16:56:00
68329,41448,Business,6813026.44,8.51,240,approved,2024-08-17 11:42:21
68330,60256,Personal,791554.22,12.09,180,pending,2025-01-04 04:00:46
68331,28008,Auto,377531.55,9.6,120,approved,2024-08-12 19:49:42
68332,77188,Home,6441009.99,14.0,60,approved,2024-05-09 08:21:54
68333,7195,Home,2276352.21,10.14,36,approved,2024-12-15 14:13:10
68334,33124,Personal,9410604.43,9.42,12,rejected,2024-12-24 08:01:58
68335,90972,Personal,7357129.19,9.48,36,closed,2024-12-25 10:46:10
68336,96428,Business,9470697.38,10.98,48,pending,2024-12-02 05:33:32
68337,83103,Business,6540891.03,9.7,24,approved,2024-01-27 06:26:23
68338,89723,Personal,8032552.78,11.91,240,closed,2024-04-13 06:10:21
68339,46284,Business,7069970.15,11.59,36,approved,2024-03-04 09:09:57
68340,78880,Home,1104122.92,11.35,240,pending,2023-07-28 08:16:33
68341,83121,Auto,1508734.38,12.85,60,rejected,2024-01-20 12:57:00
68342,98286,Education,9893702.11,12.1,12,pending,2024-11-28 14:36:12
68343,90048,Business,5230717.14,10.63,180,rejected,2024-11-13 05:49:23
68344,94526,Home,1828771.43,12.43,240,rejected,2023-05-02 08:03:15
68345,23056,Personal,1757512.63,10.93,240,rejected,2024-11-15 23:39:41
68346,83162,Auto,1900602.03,10.44,48,closed,2024-09-12 19:46:17
68347,20460,Home,4829251.54,12.9,24,closed,2024-12-13 20:27:56
68348,4363,Home,5032294.41,9.41,12,pending,2023-04-18 08:27:59
68349,59426,Auto,9322114.61,12.81,240,closed,2023-04-18 05:50:48
68350,30409,Education,2601268.78,10.28,240,approved,2024-03-20 19:05:49
68351,13726,Auto,7082248.69,11.13,120,rejected,2024-09-03 09:40:04
68352,82753,Business,2258276.1,12.57,12,closed,2023-09-11 07:56:27
68353,69396,Education,6009680.45,14.66,240,pending,2024-07-19 16:36:55
68354,1446,Education,3060474.1,11.25,12,rejected,2024-09-27 10:04:02
68355,14429,Business,6093203.95,13.53,180,rejected,2023-06-02 00:42:52
68356,49354,Education,6756507.2,13.17,48,rejected,2024-10-08 19:08:43
68357,27943,Auto,4553956.26,10.39,120,closed,2023-06-04 15:42:35
68358,53128,Personal,1072635.87,9.27,120,rejected,2024-08-29 04:46:56
68359,5970,Home,1801961.14,14.74,36,rejected,2025-02-15 23:08:57
68360,40140,Education,5486170.86,14.73,36,rejected,2023-03-28 09:21:03
68361,78001,Auto,9683413.18,12.47,36,approved,2024-02-14 05:19:59
68362,6484,Home,3795250.13,13.1,48,pending,2024-04-18 22:48:28
68363,81177,Business,7655448.23,12.34,240,closed,2024-02-03 09:21:47
68364,42476,Education,4226246.19,9.79,180,approved,2023-05-09 04:16:38
68365,43978,Business,8005732.92,11.37,120,pending,2025-03-06 22:45:31
68366,7237,Home,6534212.67,8.49,12,approved,2024-01-29 11:37:55
68367,76513,Auto,7658984.28,10.05,240,rejected,2023-10-12 16:25:11
68368,32611,Education,8774242.76,9.73,60,rejected,2025-01-02 13:07:52
68369,33470,Personal,7368240.53,8.25,120,approved,2025-03-04 22:49:18
68370,90829,Business,1184086.93,8.26,60,pending,2023-10-28 01:14:17
68371,96694,Home,9395778.73,12.76,24,rejected,2024-02-22 04:34:18
68372,30487,Home,102068.01,11.91,240,approved,2024-07-22 17:01:26
68373,56471,Personal,3843087.86,7.57,48,pending,2024-10-18 10:36:39
68374,7553,Business,8178157.14,7.71,36,closed,2025-02-22 04:36:59
68375,92297,Home,4322910.66,10.51,120,approved,2024-03-03 00:15:10
68376,30257,Auto,2352434.37,10.64,24,closed,2024-06-08 07:26:59
68377,70783,Business,7218662.17,13.17,36,pending,2024-12-07 05:22:14
68378,90328,Education,6966439.51,11.8,12,closed,2024-11-18 18:23:37
68379,96721,Education,1333478.94,10.47,180,closed,2023-11-14 20:20:15
68380,5183,Personal,629199.22,12.36,12,rejected,2024-02-14 06:30:56
68381,42353,Business,245021.8,13.19,60,approved,2023-09-07 16:25:00
68382,796,Education,4852128.17,12.58,12,pending,2023-05-31 01:45:54
68383,36619,Education,3801440.74,10.77,60,pending,2024-09-12 05:11:44
68384,11209,Personal,6062207.94,8.79,12,pending,2024-01-13 23:12:39
68385,84985,Auto,6090144.58,11.56,60,rejected,2023-12-27 03:22:46
68386,47496,Business,1521574.14,14.16,60,closed,2024-04-16 00:37:06
68387,93111,Personal,7973012.48,8.13,36,pending,2025-03-20 13:08:29
68388,27701,Business,7528911.69,14.59,240,approved,2024-10-16 05:31:19
68389,29971,Home,1582873.46,11.66,180,closed,2023-06-18 10:26:42
68390,5918,Auto,2957974.72,7.96,120,closed,2024-10-01 01:11:20
68391,87342,Education,789393.32,10.55,60,closed,2023-12-31 02:56:57
68392,36728,Education,6226074.16,12.19,240,approved,2023-08-26 13:01:11
68393,36868,Home,3318918.47,7.0,36,closed,2024-03-20 18:21:02
68394,24723,Business,470775.22,10.94,36,pending,2024-01-19 17:11:01
68395,84987,Education,7831166.66,9.16,36,approved,2025-02-05 13:01:09
68396,84532,Education,162638.23,12.77,24,approved,2024-10-03 23:22:49
68397,99180,Education,833236.22,12.22,12,closed,2024-01-29 10:29:55
68398,2368,Home,9432242.72,12.2,240,approved,2025-02-16 23:02:00
68399,82610,Education,7593914.7,12.88,24,rejected,2024-04-10 12:28:36
68400,64306,Auto,7762815.61,12.95,24,pending,2024-09-29 02:49:23
68401,64761,Business,2829375.8,10.06,240,pending,2024-06-09 06:22:09
68402,72709,Personal,456620.98,9.39,24,approved,2023-04-20 08:31:32
68403,86730,Home,3727762.18,10.33,12,approved,2024-03-30 17:30:08
68404,42283,Business,6529936.41,14.33,48,closed,2024-12-01 16:51:48
68405,68989,Education,4645722.53,11.14,36,closed,2023-05-10 21:40:30
68406,31659,Personal,2454325.49,9.37,36,closed,2025-02-01 21:12:50
68407,83080,Personal,915330.68,10.72,120,rejected,2025-02-05 07:24:23
68408,65801,Home,8069708.42,10.28,180,approved,2023-12-07 04:34:53
68409,99748,Auto,3531992.98,10.76,24,approved,2025-01-23 22:57:12
68410,53533,Education,4440727.86,9.6,24,closed,2023-09-08 00:08:56
68411,77006,Home,262391.2,14.92,60,closed,2024-06-02 19:45:49
68412,32506,Auto,4068178.58,11.14,36,rejected,2024-08-11 19:14:40
68413,92946,Business,9735445.99,13.06,48,approved,2024-08-31 00:34:50
68414,53449,Home,2845598.82,13.4,240,approved,2023-08-12 07:45:54
68415,58974,Education,4351177.83,12.91,180,approved,2024-09-07 02:32:32
68416,62630,Education,1557489.89,11.57,48,rejected,2024-08-14 09:33:52
68417,59962,Auto,2205546.51,10.41,60,rejected,2024-11-10 04:55:42
68418,61066,Business,4852836.31,7.99,48,closed,2025-02-24 15:03:01
68419,44504,Business,2291077.34,10.95,48,rejected,2024-06-22 23:27:48
68420,62021,Personal,5831074.86,11.26,60,approved,2023-11-08 04:09:53
68421,24272,Personal,5801653.85,10.24,180,pending,2024-01-24 14:44:22
68422,41350,Education,6830152.27,12.06,120,approved,2023-07-19 12:33:04
68423,68549,Home,4472256.12,10.52,60,approved,2024-01-31 00:55:10
68424,36466,Personal,6585984.42,8.33,12,pending,2023-07-05 06:48:52
68425,87575,Home,8542057.05,9.23,48,pending,2024-01-21 06:54:54
68426,28524,Home,7104090.65,13.87,120,rejected,2023-05-09 07:54:12
68427,26960,Home,3887656.58,11.95,180,approved,2024-11-22 02:52:42
68428,18183,Home,2059921.14,7.84,24,rejected,2024-01-29 00:14:15
68429,37659,Business,4777011.67,7.59,36,approved,2023-07-16 03:42:47
68430,48459,Auto,4668653.94,10.23,180,pending,2024-12-30 22:48:00
68431,32836,Business,3082120.9,7.56,48,closed,2023-08-27 07:47:20
68432,71914,Business,3901755.64,10.39,24,approved,2023-11-26 07:50:48
68433,95019,Auto,9712106.11,7.63,180,approved,2023-04-24 10:17:27
68434,96633,Business,7215757.05,9.93,24,approved,2025-02-07 18:38:30
68435,23018,Auto,2101955.12,11.0,240,pending,2025-01-05 14:12:09
68436,82872,Education,4725518.91,13.84,48,approved,2023-08-11 01:10:53
68437,19260,Personal,3735249.5,12.75,48,rejected,2024-01-15 07:10:12
68438,18580,Home,2627703.79,14.34,240,rejected,2025-02-20 08:33:53
68439,6895,Home,9724611.29,10.63,12,pending,2024-02-13 11:27:00
68440,22738,Auto,5173719.07,14.69,180,rejected,2023-07-19 11:22:16
68441,91541,Education,7134954.24,11.58,24,closed,2024-12-26 00:47:28
68442,5620,Education,2707817.49,14.04,60,approved,2024-04-08 11:51:59
68443,84226,Home,7118155.7,7.94,240,approved,2025-03-24 22:30:17
68444,42297,Home,7711110.91,10.99,24,closed,2023-05-05 23:05:10
68445,97425,Auto,6341321.29,13.15,60,pending,2023-08-18 03:00:32
68446,66575,Home,3606011.0,7.53,240,pending,2024-12-06 11:38:25
68447,3469,Home,6311479.99,7.12,120,closed,2024-06-03 15:45:46
68448,39828,Business,6491085.88,13.21,48,approved,2023-06-07 03:14:20
68449,23824,Personal,8268127.52,14.01,60,approved,2025-02-02 08:24:06
68450,15703,Personal,361280.23,10.26,48,approved,2024-08-04 18:04:08
68451,62621,Home,9519744.54,11.05,120,closed,2024-09-22 17:21:14
68452,37797,Personal,945740.94,7.95,60,pending,2024-05-28 04:39:58
68453,89759,Auto,1200642.48,7.69,12,closed,2024-04-12 20:17:45
68454,86963,Personal,4412464.73,10.95,60,approved,2024-08-04 13:33:58
68455,31361,Personal,466491.59,12.23,36,closed,2024-10-18 19:52:28
68456,20811,Business,2012038.31,13.63,12,closed,2025-03-18 09:49:30
68457,69466,Personal,892805.16,12.8,48,pending,2023-12-18 13:06:24
68458,95954,Home,5487513.45,11.8,24,closed,2024-08-19 01:02:16
68459,22651,Business,8122959.08,8.34,12,pending,2023-07-02 06:45:01
68460,25908,Education,3567051.72,13.16,24,rejected,2023-03-30 15:06:46
68461,15088,Education,2827076.87,13.67,60,pending,2025-03-17 14:03:33
68462,11826,Personal,9429588.97,9.96,240,rejected,2023-07-25 11:35:45
68463,41994,Home,4353273.59,7.82,60,closed,2024-12-21 00:45:13
68464,68222,Education,3894765.94,7.64,60,rejected,2024-11-16 02:14:22
68465,8655,Business,8707975.77,14.65,36,closed,2023-12-10 14:48:28
68466,80493,Education,2876821.86,13.69,120,pending,2024-02-20 09:42:39
68467,3573,Auto,4254581.02,11.64,180,rejected,2024-01-24 15:39:16
68468,3999,Personal,6203695.08,10.11,12,closed,2024-07-04 01:29:29
68469,82781,Education,7550528.71,7.02,180,rejected,2024-07-04 15:43:44
68470,16642,Home,8624775.67,9.35,60,pending,2024-06-30 14:29:45
68471,24106,Business,4637334.46,7.45,48,approved,2024-01-22 07:27:18
68472,2867,Education,2656648.95,9.21,180,pending,2024-11-29 07:12:10
68473,95514,Business,3465802.18,10.47,180,rejected,2024-03-05 21:02:08
68474,20506,Personal,1616578.51,7.21,24,rejected,2024-12-01 00:56:04
68475,18355,Home,1230092.61,11.06,180,rejected,2025-03-09 05:35:07
68476,55954,Personal,6331939.03,7.37,240,rejected,2024-02-10 05:03:32
68477,7885,Business,1359334.81,13.78,12,rejected,2024-10-10 02:06:38
68478,70188,Business,2534415.69,12.35,48,pending,2023-05-01 12:17:53
68479,39901,Home,7845620.05,12.19,12,pending,2023-08-08 19:12:41
68480,23727,Personal,2636733.49,14.9,240,pending,2023-09-07 20:25:06
68481,81307,Personal,228009.25,13.95,12,pending,2023-09-09 16:41:41
68482,21479,Education,9471473.96,9.33,48,approved,2024-06-06 15:04:38
68483,65534,Education,980805.36,13.02,180,rejected,2024-07-08 23:16:38
68484,54374,Education,5033779.34,7.6,180,rejected,2025-01-14 04:05:05
68485,49284,Home,5275556.78,9.03,60,rejected,2023-05-22 07:39:47
68486,51560,Auto,2673607.29,8.89,48,rejected,2024-10-12 11:16:16
68487,6389,Education,9240284.53,7.0,60,approved,2025-03-20 01:32:57
68488,78124,Auto,312628.89,11.45,60,closed,2024-02-18 05:13:59
68489,3700,Education,3792763.76,11.66,180,rejected,2024-04-15 11:02:11
68490,4684,Personal,6928150.97,14.81,48,rejected,2024-06-04 17:15:28
68491,54798,Auto,8617016.92,13.81,180,pending,2024-03-20 23:05:19
68492,57833,Business,2905470.12,10.6,120,rejected,2024-10-25 09:37:52
68493,3128,Home,809552.66,14.62,120,pending,2023-09-08 07:48:53
68494,86079,Business,3506523.51,12.66,240,closed,2023-07-16 17:18:30
68495,94936,Home,9958372.85,11.99,24,approved,2025-03-17 05:36:37
68496,10816,Auto,4198368.56,9.06,12,closed,2024-04-13 01:38:24
68497,84961,Personal,4045746.44,11.16,24,closed,2025-03-12 04:17:16
68498,55385,Personal,5485483.45,11.4,120,pending,2024-06-29 05:19:32
68499,88046,Personal,7807371.34,12.67,180,closed,2024-09-18 19:23:08
68500,68292,Personal,7941293.93,13.38,36,pending,2023-06-09 00:16:32
68501,52599,Education,7822838.06,9.76,36,pending,2023-07-06 15:22:53
68502,30400,Home,4505722.73,12.58,180,closed,2024-11-22 17:35:54
68503,1528,Education,1134564.29,13.82,36,approved,2025-03-15 00:30:40
68504,94760,Business,3724686.78,10.59,24,closed,2024-04-03 01:46:38
68505,74224,Business,5521006.63,8.17,180,rejected,2024-03-13 03:12:30
68506,4686,Education,4216797.44,12.92,240,rejected,2023-07-22 21:25:46
68507,5114,Education,2324421.42,9.08,48,rejected,2023-11-03 09:21:03
68508,26014,Auto,9318929.02,13.2,12,closed,2023-11-03 13:08:06
68509,62403,Business,2399092.17,12.48,24,rejected,2024-03-09 13:55:56
68510,51703,Education,3797677.91,10.78,48,approved,2025-03-16 07:34:07
68511,2305,Personal,9121005.83,13.8,24,rejected,2024-09-03 19:50:43
68512,18898,Home,6273140.19,7.07,24,closed,2024-11-26 18:04:39
68513,13214,Auto,5375774.71,13.44,240,rejected,2025-01-07 06:34:56
68514,16682,Auto,3200794.43,8.87,36,closed,2024-10-27 13:36:47
68515,99082,Home,9456629.97,11.97,180,rejected,2023-04-03 03:05:19
68516,79578,Home,2340228.65,12.73,240,pending,2024-07-04 14:26:57
68517,54183,Business,6318003.81,13.3,12,approved,2024-03-14 01:41:21
68518,1554,Education,2357352.18,12.67,240,approved,2024-06-29 01:42:54
68519,40491,Auto,4209669.96,14.11,24,pending,2024-05-07 09:03:58
68520,52052,Business,9852918.28,9.98,12,pending,2024-01-14 14:38:50
68521,38185,Education,8305987.48,12.35,120,closed,2024-11-10 09:48:19
68522,32772,Education,1063857.75,8.74,240,pending,2024-12-21 15:25:28
68523,94086,Education,2408130.96,12.61,36,rejected,2024-01-28 12:42:45
68524,99094,Auto,8591871.11,10.16,120,approved,2024-01-16 22:25:13
68525,38686,Education,1532774.75,7.63,180,rejected,2023-11-28 14:05:18
68526,41987,Personal,3414023.61,7.08,60,pending,2023-12-13 02:43:04
68527,25373,Business,3637153.3,13.67,36,pending,2023-12-20 19:53:23
68528,45483,Education,2024644.26,14.35,24,rejected,2024-02-28 03:35:08
68529,5002,Business,9448409.18,13.72,180,rejected,2024-06-22 23:39:43
68530,33895,Auto,1533269.8,9.29,24,rejected,2023-06-15 19:09:28
68531,20695,Auto,7716317.48,7.37,60,rejected,2025-03-17 15:47:12
68532,96860,Auto,9837372.25,12.96,24,rejected,2025-02-08 13:01:35
68533,27890,Auto,2363305.05,14.64,180,rejected,2024-07-11 22:31:27
68534,51352,Personal,3044209.4,10.59,180,pending,2024-02-22 09:53:02
68535,72641,Education,6338441.2,13.88,120,closed,2025-03-01 13:11:19
68536,44450,Education,209346.27,7.09,12,rejected,2024-08-04 04:00:44
68537,50879,Education,9290221.93,10.69,240,rejected,2025-03-15 17:46:58
68538,9022,Personal,6599052.5,9.31,12,rejected,2023-05-11 01:31:48
68539,45573,Business,4011943.47,14.01,12,rejected,2023-05-31 08:53:51
68540,20822,Auto,6973603.82,9.44,48,closed,2023-12-06 15:48:50
68541,51781,Education,8374933.95,9.1,48,rejected,2024-05-16 00:20:32
68542,45559,Education,5926793.4,7.53,60,approved,2024-04-25 10:24:49
68543,36936,Business,8890948.69,12.66,48,rejected,2023-07-22 10:16:59
68544,77241,Business,7733392.7,7.74,120,pending,2023-09-23 00:40:30
68545,71680,Personal,1551449.89,8.03,48,pending,2024-06-19 22:40:55
68546,48697,Education,8749491.64,8.99,60,approved,2023-05-06 19:45:34
68547,54695,Auto,5855793.51,9.75,120,rejected,2024-12-05 09:26:33
68548,75213,Business,5364742.96,8.88,36,closed,2024-09-13 18:55:07
68549,36924,Home,2551517.98,11.47,120,closed,2024-11-30 01:03:31
68550,74194,Personal,4548078.86,8.26,48,closed,2024-12-03 00:55:21
68551,30553,Personal,6510343.66,11.53,24,closed,2023-04-07 21:38:22
68552,90949,Home,4549153.47,12.52,48,closed,2024-05-04 19:03:07
68553,76196,Business,3372865.35,11.35,120,approved,2023-06-28 19:55:44
68554,14633,Personal,297372.8,7.91,12,pending,2024-10-22 15:05:24
68555,88305,Auto,858617.36,10.9,24,closed,2023-04-24 00:51:20
68556,46132,Home,5078485.01,12.32,48,rejected,2023-12-06 02:44:13
68557,22693,Personal,7501482.81,14.37,120,pending,2025-01-06 03:29:03
68558,94247,Education,4579916.01,10.84,240,closed,2023-05-24 06:04:41
68559,67098,Auto,7755249.26,13.45,48,approved,2024-05-05 14:05:04
68560,18323,Business,8416349.39,13.73,240,rejected,2024-06-14 19:18:39
68561,30847,Business,247291.0,13.6,12,approved,2024-12-05 22:52:50
68562,83607,Home,9317624.93,7.74,24,rejected,2024-08-27 10:54:51
68563,93100,Business,1306448.73,14.84,180,approved,2024-03-10 14:15:01
68564,92414,Personal,8375315.99,14.04,48,approved,2024-06-17 07:51:05
68565,99205,Personal,9910098.3,11.15,60,pending,2025-03-12 16:49:21
68566,37404,Auto,9443529.76,12.5,36,rejected,2024-09-16 16:44:55
68567,95582,Personal,500204.03,14.06,240,pending,2024-05-28 04:09:25
68568,59486,Auto,4290189.48,10.33,12,closed,2024-12-03 03:42:28
68569,7168,Business,1453311.2,11.58,12,pending,2024-01-06 01:13:27
68570,52603,Auto,1215628.14,11.99,12,pending,2024-11-01 15:50:03
68571,3138,Business,9993701.47,12.21,60,approved,2024-12-23 01:14:27
68572,12440,Education,9841175.06,7.45,24,closed,2024-08-26 05:21:47
68573,66996,Business,3875308.14,14.46,240,closed,2023-08-19 08:22:31
68574,78775,Education,5529695.01,7.7,48,approved,2023-12-19 19:57:51
68575,88824,Home,3542641.51,7.99,180,rejected,2024-04-09 20:12:10
68576,93349,Education,4928856.4,14.11,60,rejected,2023-08-30 01:11:46
68577,23899,Auto,666039.98,7.36,180,rejected,2024-04-01 02:18:00
68578,60480,Business,442790.51,8.84,240,rejected,2023-06-11 10:57:57
68579,70794,Personal,6131302.76,9.11,24,rejected,2024-02-15 17:56:59
68580,15701,Auto,9115450.34,10.71,120,pending,2023-09-12 22:10:47
68581,23979,Business,3499265.47,7.88,180,approved,2023-08-12 13:46:03
68582,47424,Personal,5883074.78,14.02,12,approved,2025-03-22 08:10:05
68583,11304,Education,5622458.83,14.38,24,approved,2023-08-02 12:22:34
68584,49915,Education,1598761.62,13.67,240,pending,2023-07-25 20:13:26
68585,6051,Auto,2618303.02,9.18,24,approved,2023-12-26 07:06:58
68586,86177,Home,4561645.33,12.98,60,rejected,2023-04-20 08:22:25
68587,18982,Home,5440741.38,8.39,24,closed,2023-12-19 04:31:49
68588,92773,Auto,6514093.41,10.09,240,pending,2025-01-09 18:25:35
68589,82531,Personal,5283295.41,11.4,60,pending,2023-04-12 00:22:23
68590,30285,Auto,3710611.02,13.88,24,approved,2024-04-14 02:17:16
68591,60054,Auto,3488642.37,8.65,240,closed,2024-01-25 03:51:42
68592,41094,Business,3268380.32,7.21,36,approved,2024-01-05 16:23:43
68593,26096,Education,3937062.86,9.26,180,closed,2024-06-17 07:12:36
68594,14356,Auto,2416760.8,9.95,12,closed,2024-03-07 19:53:50
68595,56292,Education,3888252.59,10.55,180,rejected,2024-11-08 06:45:24
68596,18123,Auto,9397056.08,13.37,60,approved,2025-01-05 21:32:32
68597,60445,Auto,5900892.71,9.91,48,closed,2023-11-23 19:31:58
68598,61890,Personal,4235855.12,14.14,120,approved,2024-08-17 22:51:17
68599,78697,Education,8603414.28,11.95,12,rejected,2023-10-09 04:17:00
68600,82785,Personal,8770356.32,8.65,12,closed,2023-11-10 07:44:40
68601,5124,Personal,8768555.38,11.75,24,rejected,2024-06-18 17:59:24
68602,46541,Auto,5595468.01,11.99,240,closed,2023-07-15 14:04:25
68603,59072,Auto,6134826.44,9.7,120,closed,2024-10-24 03:59:21
68604,4826,Personal,6146909.9,14.64,180,rejected,2024-04-23 01:01:07
68605,68789,Education,8880148.04,14.79,48,closed,2025-02-28 12:05:56
68606,20632,Business,6520009.73,14.73,12,rejected,2023-06-28 02:16:23
68607,59045,Personal,9603213.14,9.6,240,closed,2024-07-28 23:00:23
68608,88852,Auto,7455148.94,8.48,60,rejected,2024-01-25 15:11:30
68609,51395,Education,9691501.76,13.83,120,closed,2024-08-05 08:29:55
68610,1401,Home,8429067.42,9.81,36,closed,2025-03-11 21:44:27
68611,85079,Personal,5219905.88,11.57,24,approved,2025-01-16 22:42:30
68612,12681,Personal,3088552.39,8.82,36,approved,2023-04-26 18:34:27
68613,80308,Education,5975965.6,13.85,180,approved,2024-12-14 03:15:52
68614,54350,Education,7549036.23,12.75,48,closed,2023-07-15 20:58:25
68615,23329,Home,3331565.4,12.13,240,rejected,2023-06-28 03:21:56
68616,55899,Home,2810943.18,7.03,180,closed,2024-06-06 23:16:38
68617,87498,Education,3033643.79,11.66,36,closed,2024-04-23 00:32:46
68618,54268,Home,3277251.66,14.72,12,approved,2024-04-20 19:24:04
68619,52346,Education,3674574.89,14.77,36,rejected,2024-06-17 13:26:24
68620,28810,Auto,5175422.34,8.14,24,pending,2023-07-26 15:09:04
68621,15176,Auto,9524368.66,9.4,60,closed,2023-09-08 17:19:33
68622,62969,Business,7861649.63,11.22,120,rejected,2024-09-05 02:54:44
68623,23912,Auto,1036110.81,8.18,36,pending,2024-11-01 02:59:13
68624,61391,Personal,4727535.22,10.98,24,approved,2023-10-26 14:02:32
68625,32224,Personal,4768069.77,9.7,180,pending,2024-09-26 10:22:35
68626,8961,Education,4231274.02,13.0,60,closed,2023-12-04 21:18:53
68627,96737,Auto,4362108.36,7.12,240,rejected,2025-01-31 08:21:50
68628,31924,Home,6698829.73,13.83,180,rejected,2024-07-29 12:25:53
68629,21715,Business,3219553.5,11.15,12,closed,2024-01-23 08:00:35
68630,53227,Auto,8083272.92,11.61,24,pending,2025-03-09 09:39:19
68631,73227,Education,3696076.92,11.78,120,pending,2023-10-04 12:38:07
68632,90485,Auto,3085603.42,14.72,120,pending,2024-04-11 01:14:29
68633,29400,Business,4643785.29,14.64,24,pending,2023-11-12 10:31:34
68634,5591,Home,1432843.2,13.74,12,pending,2023-05-26 22:17:04
68635,35241,Business,6476548.71,9.58,48,closed,2023-10-19 20:29:18
68636,36466,Home,3665738.94,8.7,12,approved,2024-08-07 01:35:01
68637,37344,Business,1462060.01,9.56,48,approved,2023-12-26 08:34:21
68638,77025,Business,6810788.81,13.63,120,pending,2023-10-30 00:07:17
68639,11963,Auto,1258437.84,11.5,12,closed,2025-01-13 19:46:30
68640,10816,Home,6810720.37,11.09,240,rejected,2024-02-14 18:01:02
68641,66012,Education,8267560.34,14.34,240,closed,2024-10-08 08:35:08
68642,66459,Personal,4614428.14,8.05,36,rejected,2023-06-05 23:08:05
68643,1169,Business,8409963.06,14.46,24,rejected,2024-07-03 02:07:34
68644,32918,Personal,8974807.58,12.33,36,pending,2024-04-25 18:35:28
68645,34488,Education,3656605.05,10.69,12,closed,2024-08-25 06:46:38
68646,5074,Business,7475148.44,7.4,180,rejected,2023-03-30 13:45:07
68647,2551,Home,2736433.92,7.83,240,rejected,2024-10-25 11:30:06
68648,64170,Business,5332043.04,11.63,240,approved,2024-09-11 00:04:47
68649,85219,Home,4882966.23,14.44,48,rejected,2023-06-19 20:08:41
68650,73828,Education,9359865.63,10.82,180,approved,2025-01-20 16:11:23
68651,56369,Education,2826742.97,10.16,48,rejected,2023-05-30 12:44:10
68652,91054,Home,9071922.4,11.47,12,closed,2024-09-17 22:06:28
68653,5846,Personal,2424885.81,11.14,12,closed,2023-09-10 19:43:42
68654,62059,Home,5474128.59,9.03,12,rejected,2024-05-02 19:40:58
68655,66953,Education,8018212.96,13.14,180,approved,2024-10-15 05:37:24
68656,81540,Auto,8814576.43,7.18,12,rejected,2024-05-21 21:15:31
68657,74007,Personal,3429052.61,12.12,48,rejected,2024-03-18 07:43:21
68658,72245,Business,5677539.24,11.81,12,approved,2023-06-20 05:05:38
68659,32596,Auto,6070953.71,8.91,36,approved,2024-09-06 00:18:42
68660,29409,Auto,7423077.3,13.01,120,rejected,2023-08-13 03:56:25
68661,40390,Auto,805929.83,9.02,36,closed,2024-11-10 12:00:24
