loan_id,user_id,loan_type,amount,interest_rate,term_months,status,application_date
69086,10040,Personal,5053285.68,12.53,180,pending,2023-05-14 18:12:16
69087,88998,Business,8292344.46,12.71,120,closed,2023-07-30 18:54:55
69088,45588,Personal,6021911.42,9.37,12,pending,2023-12-16 07:42:33
69089,22899,Home,5076055.14,13.42,36,closed,2024-08-13 22:52:23
69090,86850,Personal,1061260.42,9.68,12,closed,2025-01-06 14:23:24
69091,55214,Home,7461636.78,11.19,24,pending,2024-02-03 07:17:21
69092,78453,Personal,4021390.99,12.45,48,approved,2024-07-13 16:02:54
69093,49508,Home,2817362.37,8.26,240,approved,2023-12-29 04:38:05
69094,64511,Auto,5916849.45,10.5,240,approved,2024-04-19 15:30:19
69095,9659,Education,6739840.15,7.72,36,rejected,2024-07-30 23:56:28
69096,84922,Home,4458215.53,9.8,240,closed,2024-09-15 01:27:50
69097,33156,Personal,7367052.2,14.75,48,pending,2023-05-16 03:01:36
69098,88510,Personal,8082563.94,8.24,60,pending,2023-12-21 19:11:13
69099,37334,Home,2898396.8,10.26,60,rejected,2024-01-03 08:29:33
69100,93795,Auto,9847641.9,7.41,24,pending,2024-07-15 06:41:04
69101,84066,Auto,9850873.4,14.42,48,closed,2023-08-17 06:57:54
69102,54387,Business,3651736.85,11.52,120,approved,2023-07-03 03:01:34
69103,36451,Education,2671008.13,13.34,48,pending,2024-06-30 07:24:02
69104,22506,Auto,2602349.36,8.37,180,approved,2024-12-06 13:56:52
69105,8651,Auto,760763.34,11.36,12,rejected,2024-01-13 15:59:58
69106,87549,Personal,7308056.52,14.63,36,pending,2024-06-22 08:58:34
69107,63376,Home,891772.46,12.55,240,approved,2024-10-15 22:09:41
69108,29098,Education,4553509.24,8.6,120,rejected,2024-08-28 05:06:17
69109,17591,Business,4485021.43,12.99,12,closed,2024-06-06 18:35:56
69110,83724,Home,5069457.81,12.93,36,approved,2024-01-20 21:11:07
69111,89563,Personal,1422773.55,8.54,24,pending,2024-08-12 17:42:11
69112,70440,Auto,3255942.74,7.15,180,closed,2023-10-28 05:08:35
69113,94768,Personal,4874435.47,14.65,240,rejected,2024-07-04 16:42:44
69114,74321,Home,4018644.37,7.84,12,pending,2024-02-26 06:04:52
69115,73115,Personal,107591.04,8.77,180,closed,2024-01-04 21:08:00
69116,56274,Auto,9467535.71,14.65,24,approved,2023-12-09 06:30:09
69117,66956,Education,4544101.87,12.99,60,approved,2023-06-01 05:51:23
69118,97093,Auto,6196831.91,14.77,120,closed,2023-06-05 00:46:27
69119,70284,Home,1815884.11,14.56,120,pending,2023-08-10 19:25:51
69120,28476,Personal,2467739.94,13.69,36,approved,2024-11-12 03:14:27
69121,23293,Personal,8226862.08,12.24,36,approved,2023-09-08 01:25:46
69122,85848,Personal,2872906.97,8.15,180,rejected,2024-01-29 22:37:01
69123,92468,Personal,6183687.92,9.71,48,pending,2024-04-09 03:45:28
69124,98689,Auto,7863366.11,10.29,120,rejected,2024-03-08 15:58:46
69125,87661,Business,7650121.07,8.04,48,closed,2024-01-13 22:01:56
69126,40666,Personal,6594190.95,7.42,60,pending,2023-08-29 09:17:33
69127,24522,Home,3428249.96,14.76,120,rejected,2023-10-25 10:19:55
69128,81819,Education,3585289.32,12.26,240,pending,2024-12-17 11:56:52
69129,27554,Home,5719181.27,10.16,180,rejected,2024-07-03 08:09:00
69130,79926,Home,2216496.49,8.62,36,pending,2023-11-14 17:33:36
69131,17923,Auto,9524549.61,10.6,120,rejected,2025-03-18 14:51:30
69132,38841,Personal,9401133.09,14.91,60,pending,2023-06-04 16:54:20
69133,11435,Personal,3252444.63,9.79,36,pending,2023-11-15 05:35:21
69134,77629,Auto,5814182.04,11.14,12,approved,2024-01-04 01:28:37
69135,25002,Education,2006544.53,12.55,240,closed,2023-11-11 08:50:43
69136,96785,Education,3702199.36,13.1,60,approved,2024-06-28 07:46:42
69137,96151,Home,4954342.72,11.11,60,closed,2025-01-03 15:33:16
69138,84073,Education,1037811.46,13.35,180,rejected,2024-06-13 14:39:06
69139,89810,Business,5240955.72,10.9,60,closed,2024-07-21 21:57:49
69140,50918,Personal,5150179.85,7.6,48,closed,2024-03-11 04:44:04
69141,91547,Business,3531217.49,13.13,240,pending,2024-05-16 09:03:54
69142,8628,Home,8432208.22,7.33,60,approved,2024-04-03 20:35:24
69143,49538,Education,5601468.93,14.42,240,rejected,2023-10-18 21:31:57
69144,42984,Personal,4170507.29,8.49,12,rejected,2024-11-03 13:09:50
69145,41321,Auto,1057019.21,14.77,48,approved,2024-11-26 00:46:26
69146,70977,Home,5093448.27,13.05,24,pending,2024-08-06 04:06:36
69147,80449,Personal,1928286.57,14.13,24,rejected,2025-03-12 15:06:32
69148,7080,Home,1015627.13,11.18,240,approved,2024-07-11 23:26:27
69149,74463,Education,3841583.07,10.39,12,closed,2023-10-10 18:18:11
69150,49904,Personal,8100108.52,11.18,60,pending,2023-05-11 21:59:10
69151,38177,Business,4727565.54,14.74,48,approved,2024-08-16 17:41:49
69152,65414,Auto,9361649.15,14.01,36,pending,2024-04-01 07:40:29
69153,77797,Auto,1542066.67,8.53,24,pending,2024-10-05 15:32:38
69154,53651,Auto,5823455.96,13.31,120,approved,2023-05-20 03:23:31
69155,28239,Personal,7992824.24,9.89,12,approved,2023-08-06 07:47:23
69156,97827,Business,6310427.03,7.58,48,rejected,2024-03-12 05:31:28
69157,54280,Auto,2893181.39,9.7,12,approved,2024-08-08 16:38:54
69158,83500,Personal,8700632.47,11.6,60,closed,2024-04-15 20:54:23
69159,90062,Business,3409187.0,11.01,36,closed,2025-01-14 01:49:52
69160,89211,Home,3577168.72,11.49,60,closed,2024-02-26 15:29:04
69161,2949,Home,5574750.27,14.15,48,approved,2024-06-14 05:02:08
69162,96365,Auto,8896873.73,8.05,60,approved,2024-02-12 13:13:14
69163,86192,Business,2615646.63,14.77,60,pending,2024-06-02 22:17:55
69164,42607,Business,4484946.78,8.82,12,pending,2023-07-01 06:02:01
69165,75942,Business,9139650.03,9.84,36,approved,2024-02-27 18:21:27
69166,98641,Home,9827435.97,9.68,48,approved,2024-09-05 23:36:41
69167,42171,Education,2209039.89,12.99,120,pending,2023-04-04 16:37:36
69168,59346,Personal,5542404.82,9.32,120,closed,2024-11-02 17:56:23
69169,87941,Business,4816699.79,11.36,120,closed,2024-03-27 07:39:39
69170,25099,Education,954584.88,14.14,240,closed,2024-12-26 15:23:58
69171,34804,Education,3852962.0,10.21,120,closed,2023-05-24 10:44:22
69172,59955,Education,1868590.0,11.49,60,rejected,2024-08-22 14:38:54
69173,28925,Business,5997222.84,9.01,120,rejected,2023-07-28 19:46:38
69174,74852,Home,6678325.63,14.98,36,approved,2025-02-27 04:06:06
69175,74526,Personal,686265.19,11.42,48,pending,2025-01-09 11:49:22
69176,29683,Business,7100228.57,12.6,24,approved,2023-11-14 18:49:18
69177,64452,Education,194059.26,7.18,60,closed,2023-11-29 22:55:30
69178,80674,Auto,7554115.75,10.67,24,rejected,2024-02-09 02:05:23
69179,43299,Home,2329869.48,14.85,12,closed,2023-12-31 17:35:23
69180,22110,Personal,7456050.58,12.44,36,pending,2023-09-03 13:01:01
69181,49180,Home,5368228.29,7.96,12,rejected,2023-12-30 18:48:13
69182,5231,Education,8964075.88,9.37,240,rejected,2025-03-09 20:24:04
69183,36282,Home,4031654.19,13.81,24,approved,2023-12-22 01:42:29
69184,34308,Business,5958950.08,12.47,60,closed,2025-01-29 22:32:04
69185,79494,Auto,1430327.71,12.67,24,closed,2023-11-26 16:19:41
69186,9284,Education,2842102.54,9.81,180,approved,2023-09-07 12:36:14
69187,633,Home,2199773.82,9.2,120,rejected,2024-12-30 14:10:52
69188,57378,Personal,1370176.01,14.76,48,pending,2023-07-30 08:34:30
69189,51288,Education,9157559.08,8.05,60,closed,2023-10-27 21:28:30
69190,22568,Education,3684993.05,12.9,12,closed,2024-05-14 07:40:09
69191,38547,Personal,8514110.66,9.6,12,pending,2023-10-26 07:14:37
69192,47887,Auto,2500054.34,8.18,48,rejected,2023-07-31 00:58:21
69193,57765,Auto,8884151.84,8.96,12,pending,2024-07-13 23:12:59
69194,43918,Business,2299761.58,10.67,60,pending,2024-11-21 14:35:58
69195,34321,Business,9249433.96,9.53,48,rejected,2024-05-19 18:41:39
69196,984,Home,6154464.25,14.3,12,approved,2024-10-07 03:53:18
69197,86047,Home,5410916.09,11.39,48,pending,2025-03-09 03:57:29
69198,41249,Home,7666144.94,9.33,12,rejected,2023-07-02 19:46:42
69199,38036,Home,2083408.54,11.35,120,rejected,2024-09-24 07:13:04
69200,17758,Auto,9204614.9,7.11,180,approved,2023-05-28 01:47:43
69201,47131,Business,6516280.78,13.38,24,approved,2024-01-25 19:59:36
69202,75936,Education,3811415.53,14.92,24,closed,2023-11-05 12:55:22
69203,2807,Home,3504789.26,8.89,12,rejected,2023-06-02 01:55:18
69204,18685,Auto,5452237.81,12.56,24,rejected,2023-05-21 23:17:48
69205,7160,Auto,4373672.23,10.84,12,pending,2023-11-11 22:28:05
69206,42907,Auto,6626257.6,10.96,120,approved,2023-09-16 06:06:36
69207,35274,Home,9516245.01,8.78,12,rejected,2023-11-11 17:19:18
69208,7726,Business,1510308.94,10.11,36,rejected,2024-03-28 17:45:03
69209,39695,Business,7000202.98,9.02,240,rejected,2023-08-10 01:38:41
69210,7032,Personal,9919170.17,8.59,48,rejected,2023-11-18 22:13:15
69211,78417,Education,2118072.17,10.55,24,approved,2024-03-10 10:36:25
69212,79452,Auto,5963890.67,8.94,48,approved,2024-10-25 02:11:14
69213,36107,Auto,8202491.74,14.87,12,approved,2024-09-27 03:33:21
69214,96591,Education,2959471.18,13.08,120,closed,2025-02-03 16:47:37
69215,21778,Personal,6676432.59,13.94,12,approved,2025-01-06 15:09:20
69216,9676,Education,6703908.28,7.78,12,approved,2023-12-06 04:14:21
69217,39429,Auto,8861501.62,14.66,180,approved,2024-09-12 12:08:10
69218,8227,Home,1510787.34,11.24,24,approved,2024-08-28 19:54:32
69219,7355,Home,382240.84,7.11,60,pending,2024-11-06 04:26:11
69220,31208,Personal,6870721.24,9.63,48,closed,2024-03-03 19:07:51
69221,85030,Home,125703.35,14.9,180,approved,2024-12-27 01:50:12
69222,81948,Auto,1647895.0,14.41,120,closed,2024-12-27 07:49:27
69223,37251,Home,2620944.78,7.43,60,closed,2024-11-07 20:54:31
69224,95760,Education,4094705.9,10.96,240,pending,2024-01-21 02:52:22
69225,9988,Business,8405904.89,10.12,120,approved,2023-06-26 09:39:41
69226,27142,Home,5913636.39,10.92,240,pending,2024-02-13 04:54:08
69227,47366,Education,1077080.68,10.81,180,closed,2024-06-18 15:45:58
69228,13658,Personal,4181682.1,12.82,120,closed,2024-05-31 20:29:07
69229,34844,Home,897182.52,13.19,180,closed,2023-12-14 15:40:40
69230,66735,Auto,8916280.82,12.8,240,rejected,2024-05-11 01:31:30
69231,77021,Education,9524500.35,7.27,180,closed,2023-09-08 19:28:09
69232,34326,Home,455102.43,8.51,48,closed,2024-08-06 17:56:16
69233,52541,Business,3446037.61,13.5,180,pending,2024-09-26 07:02:30
69234,39125,Home,2681695.35,8.99,36,closed,2024-10-05 05:19:15
69235,63831,Education,1270275.22,10.77,48,approved,2023-09-09 23:25:40
69236,29758,Personal,5262201.78,7.7,36,approved,2023-11-21 09:36:22
69237,65988,Business,5125309.58,8.2,36,pending,2023-10-25 10:35:36
69238,85153,Personal,5394235.46,10.3,60,approved,2023-10-18 21:22:25
69239,16858,Personal,4879983.29,7.06,24,rejected,2023-06-04 18:43:05
69240,72067,Business,3691656.39,10.83,24,rejected,2025-02-28 16:59:02
69241,13586,Education,144409.36,12.02,120,pending,2024-07-07 15:01:42
69242,63190,Auto,9326656.92,8.81,60,rejected,2025-01-20 18:52:27
69243,74357,Business,4945843.73,8.99,60,closed,2024-09-16 15:03:02
69244,31803,Personal,9213679.32,14.22,60,pending,2025-03-21 02:02:34
69245,96686,Personal,4310161.68,8.02,24,rejected,2023-09-09 13:26:03
69246,50475,Education,9137383.44,11.36,180,pending,2023-05-29 01:01:57
69247,21394,Personal,9253047.23,14.43,60,approved,2024-09-29 14:44:59
69248,25424,Auto,149828.43,14.35,12,pending,2025-03-09 04:55:22
69249,65899,Business,9386655.63,14.39,36,approved,2024-02-21 03:15:06
69250,5816,Auto,1972310.62,9.25,180,closed,2024-07-01 23:45:19
69251,90185,Education,4497947.25,12.64,36,rejected,2024-10-19 20:41:40
69252,38351,Business,8648864.64,12.23,12,approved,2024-05-05 20:23:27
69253,32564,Home,6589518.94,9.02,180,rejected,2023-06-23 04:03:31
69254,8723,Personal,6208863.85,13.53,48,closed,2024-09-24 02:10:54
69255,80481,Auto,9182598.68,7.04,36,closed,2025-01-18 22:10:29
69256,16460,Business,1110624.14,11.38,36,approved,2024-03-26 19:19:14
69257,99718,Business,8107081.36,8.39,48,approved,2023-09-14 09:14:16
69258,15105,Auto,6817208.9,12.91,12,rejected,2023-11-26 06:12:43
69259,13034,Auto,8326839.65,12.22,36,approved,2023-11-18 13:38:13
69260,41221,Personal,8264609.06,11.16,180,pending,2023-06-29 13:28:57
69261,16379,Personal,358937.37,11.73,12,closed,2024-04-07 07:24:13
69262,61724,Home,5771602.2,8.96,12,closed,2023-03-28 11:03:35
69263,66603,Home,2195125.87,14.33,12,pending,2023-10-28 10:21:41
69264,33881,Home,3640340.32,9.65,36,rejected,2024-11-30 10:01:19
69265,27652,Education,7781954.18,14.0,60,pending,2024-06-21 20:51:13
69266,25215,Education,5848206.24,14.26,48,approved,2024-06-08 01:13:34
69267,25853,Personal,1399352.18,14.98,240,pending,2025-03-22 18:26:25
69268,49062,Personal,1190718.69,12.35,60,closed,2023-05-17 02:27:15
69269,8021,Auto,5066917.1,8.71,48,rejected,2024-02-09 17:33:28
69270,99046,Business,1377680.16,11.24,180,closed,2024-07-29 17:01:46
69271,32780,Personal,1858698.22,7.45,120,approved,2024-03-18 15:47:44
69272,96677,Personal,3422380.92,7.18,48,closed,2023-10-07 14:29:43
69273,938,Home,949530.53,13.79,180,approved,2023-06-14 15:05:19
69274,84590,Home,7716137.47,11.2,36,rejected,2025-01-23 18:17:20
69275,2808,Auto,6479233.89,11.57,120,pending,2024-10-31 08:25:36
69276,41245,Auto,5796700.16,10.36,24,rejected,2025-03-21 12:43:35
69277,8476,Personal,6708266.33,8.84,180,approved,2023-09-29 20:16:58
69278,4661,Business,1562889.85,9.89,24,pending,2024-06-25 21:56:23
69279,34379,Education,3840522.85,7.67,36,rejected,2023-07-21 07:00:28
69280,32106,Home,7141100.7,13.91,120,closed,2023-04-28 14:57:23
69281,53164,Home,2968744.51,10.81,180,approved,2025-01-18 16:53:06
69282,86697,Auto,6722932.38,13.92,240,pending,2024-01-10 17:14:47
69283,26779,Auto,622387.5,9.58,12,approved,2023-09-03 01:51:55
69284,51970,Home,3665575.95,11.72,24,rejected,2023-07-25 02:19:11
69285,92463,Auto,3496462.41,14.21,180,approved,2024-01-23 10:13:43
69286,57716,Auto,584509.37,14.91,36,pending,2024-10-10 13:31:32
69287,10562,Personal,3007864.32,7.04,120,pending,2023-07-14 12:17:57
69288,59780,Home,4070153.01,7.02,180,closed,2024-06-03 15:25:19
69289,99154,Education,7266289.09,10.5,60,pending,2024-08-31 08:47:25
69290,84356,Business,2596628.96,7.39,48,approved,2024-03-16 15:59:36
69291,98338,Business,5696810.72,11.98,36,rejected,2025-01-22 22:43:44
69292,37234,Auto,7754060.08,14.08,180,approved,2025-02-11 17:45:07
69293,16633,Personal,3011790.56,12.6,60,rejected,2023-06-03 01:29:31
69294,47167,Education,2656164.58,12.19,240,closed,2023-07-02 12:06:00
69295,5149,Home,4695378.22,9.7,48,approved,2023-06-28 11:04:23
69296,62500,Home,6265031.67,7.68,12,approved,2024-02-01 05:18:28
69297,86323,Home,7529786.05,12.49,240,rejected,2023-10-06 10:52:38
69298,44298,Personal,7961180.54,9.64,60,closed,2024-01-01 16:41:51
69299,65351,Education,2537297.86,14.0,180,pending,2025-01-07 15:57:10
69300,57852,Auto,9615649.48,13.5,36,pending,2023-12-11 19:55:38
69301,21122,Business,5718206.41,9.96,24,pending,2023-06-15 20:30:31
69302,13229,Personal,8601711.52,11.58,240,approved,2024-03-19 20:02:39
69303,73022,Personal,3011042.47,11.56,60,closed,2024-01-17 14:53:54
69304,40727,Education,3893036.97,12.69,48,pending,2023-09-16 06:47:19
69305,7979,Personal,8685548.86,10.79,24,pending,2023-09-15 11:36:43
69306,1366,Education,3621852.35,9.35,60,closed,2024-10-31 04:04:56
69307,80556,Education,1730006.32,11.32,24,pending,2024-02-09 10:28:09
69308,85326,Business,3259354.38,13.14,36,rejected,2024-10-13 06:56:17
69309,42964,Personal,1131216.85,13.27,180,rejected,2023-10-23 21:59:07
69310,91016,Education,9618077.21,11.87,36,pending,2024-02-24 23:10:09
69311,72926,Education,6698097.6,13.68,120,pending,2024-12-13 19:28:47
69312,63538,Business,3104497.72,8.93,180,rejected,2023-04-10 12:54:16
69313,67306,Education,1971412.53,10.11,48,rejected,2025-01-25 13:07:27
69314,93571,Business,295383.56,13.07,180,closed,2023-12-23 19:03:34
69315,70361,Auto,2003263.99,13.7,48,approved,2023-08-06 10:39:50
69316,95968,Home,5985043.45,14.41,36,pending,2023-10-23 21:03:02
69317,62966,Business,3921065.05,12.27,180,pending,2024-07-30 02:47:02
69318,20024,Auto,8007489.28,8.11,12,rejected,2024-04-04 15:36:50
69319,83744,Home,2117384.18,7.58,180,closed,2023-05-04 21:03:13
69320,63663,Auto,3866948.03,7.08,24,approved,2024-08-18 10:41:03
69321,12032,Business,7949746.32,8.07,180,rejected,2024-04-16 19:26:03
69322,80515,Home,7747197.23,10.97,60,closed,2023-10-31 04:52:39
69323,49163,Personal,6276867.97,14.8,120,closed,2024-03-14 00:14:17
69324,14713,Auto,2855981.15,9.91,24,approved,2024-04-22 14:39:36
69325,3920,Business,3615309.83,9.9,24,closed,2024-03-03 23:39:09
69326,51657,Auto,1251723.25,8.99,12,rejected,2023-11-11 10:52:12
69327,83397,Home,5091914.69,7.2,180,approved,2024-04-15 05:21:53
69328,75168,Business,8413852.11,10.55,120,rejected,2024-02-10 16:09:21
69329,30906,Business,2548428.06,13.75,60,rejected,2024-03-30 07:58:45
69330,33462,Home,9833509.43,7.71,240,rejected,2023-08-10 04:26:21
69331,81034,Personal,1115051.88,11.62,36,pending,2024-09-25 15:38:59
69332,23137,Education,985019.91,11.57,48,rejected,2025-03-13 06:18:32
69333,91876,Personal,1025302.95,14.4,48,approved,2023-11-15 03:23:30
69334,38628,Auto,8025385.88,13.53,48,rejected,2024-05-12 05:58:27
69335,99492,Home,7713463.38,8.03,36,rejected,2024-05-28 03:07:37
69336,46225,Education,9382774.96,9.27,12,closed,2023-09-19 22:46:45
69337,56239,Personal,188930.25,14.77,60,closed,2024-04-14 12:58:15
69338,43902,Business,2079237.15,11.99,24,approved,2023-07-31 05:06:54
69339,31985,Home,3254460.68,14.6,12,rejected,2023-12-04 02:18:15
69340,5907,Home,8960720.36,9.08,48,pending,2023-05-15 00:39:01
69341,44577,Business,9881830.98,8.53,120,rejected,2023-08-08 06:47:12
69342,92784,Personal,8271967.93,14.47,24,closed,2024-09-20 19:16:22
69343,64498,Personal,2515989.49,12.26,24,approved,2023-12-23 05:24:23
69344,60955,Business,3105518.65,10.34,240,closed,2023-12-19 03:14:26
69345,53729,Home,7501203.42,13.55,240,approved,2024-09-08 00:17:43
69346,16502,Personal,4558343.48,11.57,36,closed,2024-07-04 21:59:14
69347,14785,Personal,4998054.44,8.88,12,closed,2023-06-19 03:41:27
69348,55503,Business,1687814.14,7.62,180,pending,2023-12-02 11:28:32
69349,75936,Business,9680538.67,11.01,240,rejected,2024-02-14 21:42:36
69350,21068,Auto,8069334.38,8.24,240,closed,2024-04-24 10:10:35
69351,19087,Personal,2564647.34,9.35,24,closed,2024-05-23 16:04:51
69352,93372,Education,9453556.49,12.92,60,pending,2023-05-21 13:17:26
69353,58867,Personal,3010407.96,12.33,12,approved,2024-06-02 01:42:08
69354,65886,Business,8449298.83,10.23,60,rejected,2024-06-26 09:52:22
69355,95385,Education,4804018.48,12.56,180,pending,2023-09-04 17:40:07
69356,33901,Business,2976825.67,13.02,12,closed,2024-04-23 10:05:57
69357,87860,Auto,2635897.81,14.01,120,closed,2024-11-03 12:14:39
69358,2947,Auto,4016221.68,12.51,180,closed,2024-12-30 19:06:20
69359,87589,Auto,6574918.77,14.29,240,closed,2023-07-18 18:29:55
69360,66190,Personal,5418839.51,13.96,24,pending,2025-02-27 06:32:33
69361,20403,Business,4111193.45,9.3,240,approved,2024-01-23 05:32:18
69362,92754,Personal,4833684.3,7.94,180,rejected,2025-01-31 22:59:32
69363,73404,Personal,4654132.14,13.61,120,pending,2024-06-22 14:08:41
69364,87834,Home,5484087.07,13.04,24,approved,2023-07-10 08:26:03
69365,62493,Personal,6624459.28,12.79,36,rejected,2024-03-24 20:50:43
69366,96367,Personal,4696593.64,11.95,60,closed,2024-01-25 07:44:20
69367,91907,Education,5625850.15,7.31,36,closed,2024-05-09 19:50:26
69368,92880,Personal,533429.21,14.73,24,rejected,2025-03-02 22:11:24
69369,98023,Auto,2343215.04,10.44,240,approved,2024-02-27 16:38:36
69370,81989,Personal,9756588.08,9.19,48,pending,2024-07-26 21:28:57
69371,44084,Home,9979562.55,8.33,12,closed,2024-12-17 11:58:10
69372,88514,Auto,5309333.86,9.13,120,approved,2023-09-16 22:03:11
69373,49189,Home,5439751.14,12.47,180,approved,2024-01-15 13:51:19
69374,98695,Education,7601844.14,14.28,120,pending,2024-06-16 12:56:38
69375,69220,Personal,8685581.94,8.79,240,pending,2023-08-23 07:47:49
69376,68443,Home,558793.56,11.23,120,approved,2023-04-17 19:49:59
69377,17513,Personal,7822442.12,13.28,12,rejected,2024-07-07 20:29:09
69378,66134,Business,4123831.62,7.51,60,rejected,2024-09-04 19:41:42
69379,20181,Home,2233961.65,12.13,48,rejected,2024-11-13 07:14:36
69380,54903,Education,3561759.62,8.97,240,rejected,2023-08-26 20:05:19
69381,35306,Personal,3810933.58,12.7,24,approved,2024-12-24 19:49:24
69382,2315,Education,5906865.25,11.2,120,approved,2024-03-25 06:34:34
69383,24721,Business,3842540.17,11.55,12,approved,2023-04-17 19:30:38
69384,8746,Auto,980355.69,14.0,24,closed,2023-12-09 04:42:33
69385,72959,Personal,8881346.18,13.37,240,rejected,2025-02-23 19:37:55
69386,99265,Personal,2716495.01,9.79,240,closed,2024-08-13 15:40:04
69387,3161,Auto,8520832.61,12.76,60,pending,2024-08-15 11:04:48
69388,5384,Home,4747813.92,7.84,240,approved,2024-05-01 02:09:16
69389,22544,Personal,3203635.14,8.94,12,closed,2023-08-20 18:56:31
69390,43156,Education,6201576.73,7.35,24,pending,2023-07-23 18:10:15
69391,50857,Business,6032837.28,12.54,24,rejected,2024-07-22 06:08:24
69392,9993,Auto,1543947.36,10.91,60,approved,2023-05-11 21:34:47
69393,87059,Education,5752204.49,11.63,120,closed,2025-03-09 16:02:36
69394,89944,Education,8593307.08,10.93,48,closed,2023-07-08 04:44:17
69395,80750,Auto,4585684.01,13.52,24,approved,2023-08-14 05:30:06
69396,50680,Personal,3015231.43,9.24,240,pending,2024-05-09 17:02:32
69397,65924,Business,3016141.81,8.07,180,closed,2024-03-10 05:28:58
69398,97164,Personal,3163504.7,13.92,180,approved,2024-09-26 10:21:56
69399,56956,Home,9560317.49,14.88,24,pending,2023-09-30 22:04:49
69400,80200,Home,3754923.21,12.73,12,pending,2024-08-02 13:47:37
69401,5092,Business,6030588.71,13.86,24,approved,2024-01-01 09:07:06
69402,8440,Auto,7394677.43,10.07,12,rejected,2023-09-29 00:58:40
69403,94890,Auto,1419324.97,10.12,48,pending,2024-04-23 03:44:06
69404,99567,Education,609937.18,10.19,120,rejected,2024-09-23 04:12:18
69405,735,Auto,150495.59,12.35,240,rejected,2024-07-10 10:25:53
69406,8854,Education,7099774.8,9.41,240,approved,2024-06-28 10:28:06
69407,89131,Personal,9844091.24,11.3,180,closed,2023-03-31 08:09:52
69408,52904,Auto,8513420.14,7.8,12,pending,2023-12-11 08:20:56
69409,11106,Education,9721298.0,8.67,24,pending,2024-07-13 10:31:32
69410,98489,Home,1039980.32,7.48,36,pending,2024-11-15 23:05:56
69411,49062,Auto,1184426.2,9.57,120,closed,2023-04-17 08:56:50
69412,85972,Personal,5832159.95,8.37,36,approved,2024-10-31 01:22:08
69413,72755,Personal,1387387.01,14.92,36,pending,2024-01-02 20:45:24
69414,40285,Home,953094.25,9.33,12,approved,2024-03-15 06:39:47
69415,31499,Education,1533171.7,13.86,12,rejected,2025-03-22 08:13:40
69416,84326,Home,7355409.83,8.17,48,rejected,2025-02-16 11:08:35
69417,50539,Business,7285305.53,8.14,240,rejected,2023-10-30 16:35:55
69418,40995,Home,5491585.9,9.53,120,pending,2023-11-04 00:20:46
69419,98160,Education,5889220.8,10.24,180,rejected,2023-06-09 03:29:13
69420,78957,Personal,7999094.55,13.44,240,closed,2025-02-15 20:40:04
69421,53812,Education,2754928.88,12.65,36,closed,2023-12-05 23:22:05
69422,86751,Auto,1516562.92,11.59,48,pending,2024-05-30 11:45:40
69423,25615,Personal,4982186.0,9.73,120,rejected,2024-08-21 16:53:47
69424,24505,Personal,3307542.0,8.25,120,approved,2023-04-17 19:44:24
69425,14459,Home,3324247.74,9.33,180,pending,2023-05-31 16:55:27
69426,64934,Home,7367656.87,14.36,24,approved,2024-12-16 14:00:19
69427,10885,Education,5100626.62,14.96,48,closed,2023-08-16 20:35:07
69428,86159,Home,4210703.81,11.95,60,approved,2024-07-27 17:54:28
69429,46777,Business,798097.44,14.63,48,pending,2025-01-23 05:53:12
69430,16185,Education,6329721.36,12.39,60,closed,2023-07-31 18:53:37
69431,44019,Business,2125669.35,11.67,24,rejected,2024-09-23 09:09:24
69432,27230,Auto,582605.74,12.01,48,pending,2025-01-08 15:12:43
69433,57353,Business,595713.12,13.88,240,rejected,2023-07-10 07:23:36
69434,67273,Auto,8656564.22,8.51,36,rejected,2023-10-02 03:15:58
69435,38422,Education,7149919.28,8.17,120,approved,2024-03-26 17:09:17
69436,25494,Auto,3304554.34,9.82,240,approved,2023-07-14 12:54:30
69437,10162,Home,8283892.61,9.15,12,closed,2023-12-16 23:08:55
69438,87245,Business,8288239.48,7.99,36,closed,2023-04-21 04:05:00
69439,90534,Education,2696559.56,10.7,60,closed,2024-06-22 10:03:34
69440,49159,Education,1520791.9,14.5,12,pending,2023-09-05 03:41:21
69441,39444,Home,5514242.11,7.11,180,pending,2024-04-20 14:36:03
69442,2953,Business,2856284.59,7.76,120,rejected,2025-01-28 14:11:05
69443,75547,Auto,4804079.15,8.86,12,pending,2023-11-30 01:49:09
69444,10204,Home,8476290.02,10.96,24,approved,2024-05-01 21:13:30
69445,28022,Auto,4379502.65,10.38,240,closed,2024-02-22 10:49:44
69446,20369,Business,5730225.55,13.15,180,pending,2024-05-04 08:19:04
69447,76242,Home,5057996.55,12.16,12,pending,2024-02-15 06:49:53
69448,11454,Auto,9916823.81,12.94,12,rejected,2023-05-11 20:24:26
69449,55623,Auto,7971806.4,11.55,36,rejected,2025-03-26 04:31:35
69450,99610,Home,2933650.73,14.08,120,rejected,2024-04-15 12:50:17
69451,80401,Personal,9805998.1,14.27,180,pending,2024-09-02 04:03:37
69452,43598,Auto,4035663.69,7.52,240,rejected,2024-04-03 11:58:32
69453,95156,Education,1196047.57,11.5,48,pending,2025-02-12 06:42:24
69454,87867,Auto,4865920.65,12.92,180,pending,2023-12-28 14:21:33
69455,55830,Auto,912717.13,10.87,60,closed,2024-05-07 04:21:36
69456,9866,Home,3653036.68,9.7,240,rejected,2024-01-14 17:28:02
